"name","lng","lat","state","sector_label"
"SUNY College at Plattsburgh",-73.467342,44.691103,"NY","Public"
"SUNY College at Potsdam",-74.976889,44.662862,"NY","Public"
"SUNY College of Agriculture and Technology at Cobleskill",-74.498247,42.67257,"NY","Public"
"SUNY College of Environmental Science and Forestry",-76.139236,43.034355,"NY","Public"
"SUNY College of Optometry",-73.982236,40.754465,"NY","Public"
"SUNY College of Technology at Alfred",-77.791073,42.258723,"NY","Public"
"SUNY College of Technology at Canton",-75.185005,44.607346,"NY","Public"
"SUNY College of Technology at Delhi",-74.924225,42.270129,"NY","Public"
"SUNY Cortland",-76.197909,42.590158,"NY","Public"
"SUNY Downstate Medical Center",-73.943827,40.655283,"NY","Public"
"SUNY Empire State College",-73.779915,43.078304,"NY","Public"
"SUNY Maritime College",-73.800336,40.809048,"NY","Public"
"SUNY Oneonta",-75.064186,42.466555,"NY","Public"
"SUNY Polytechnic Institute",-75.2292,43.13528,"NY","Public"
"Susquehanna University",-76.87521,40.79774,"PA","Private"
"Swarthmore College",-75.356066,39.904081,"PA","Private"
"Sweet Briar College",-79.079735,37.556317,"VA","Private"
"Syracuse University",-76.136633,43.040005,"NY","Private"
"Tabor College",-97.20096,38.348606,"KS","Private"
"Tacoma Community College",-122.521057,47.246369,"WA",NA
"Taft University System",-104.932501,39.70586,"CO","For-Profit"
"Talladega College",-86.113675,33.434258,"AL","Private"
"Tallahassee Community College",-84.341462,30.445234,"FL",NA
"Talmudic College of Florida",-80.141334,25.7949,"FL","Private"
"Talmudical Academy-New Jersey",-74.250332,40.217171,"NJ","Private"
"Talmudical Institute of Upstate New York",-77.574943,43.147062,"NY","Private"
"Talmudical Seminary of Bobov",-73.995267,40.634729,"NY","Private"
"Talmudical Seminary Oholei Torah",-73.972235,40.635963,"NY","Private"
"Talmudical Yeshiva of Philadelphia",-75.247987,39.989483,"PA","Private"
"Tarleton State University",-98.22008,32.215665,"TX","Public"
"Taylor University",-85.496906,40.458382,"IN","Private"
"Teachers College at Columbia University",-73.960399,40.810311,"NY","Private"
"Telshe Yeshiva-Chicago",-87.716912,41.975289,"IL","Private"
"Temple University",-75.158267,39.980943,"PA","Public"
"Tennessee State University",-86.82937,36.16899,"TN","Public"
"Tennessee Technological University",-85.503957,36.174659,"TN","Public"
"Tennessee Temple University",-85.27742,35.032456,"NC","Private"
"Tennessee Wesleyan University",-84.592647,35.444939,"TN","Private"
"Texas A & M International University",-99.435225,27.573504,"TX","Public"
"Texas A & M University-Central Texas",-97.773225,31.052961,"TX","Public"
"Texas A & M University-College Station",-96.340322,30.613226,"TX","Public"
"Texas A & M University-Commerce",-95.906913,33.243814,"TX","Public"
"Texas A & M University-Corpus Christi",-97.331933,27.718601,"TX","Public"
"Texas A & M University-Kingsville",-97.882342,27.524852,"TX","Public"
"Texas A&M University-San Antonio",-98.524812,29.305626,"TX","Public"
"Texas A&M University-Texarkana",-94.10398,33.49561,"TX","Public"
"Texas Chiropractic College Foundation Inc",-95.15012,29.66482,"TX","Private"
"Texas Christian University",-97.361537,32.709568,"TX","Private"
"Texas College",-95.312259,32.374185,"TX","Private"
"Texas Health and Science University",-97.785296,30.233148,"TX","For-Profit"
"Texas Lutheran University",-97.984601,29.573274,"TX","Private"
"Texas Southern University",-95.361961,29.722468,"TX","Public"
"Texas State University",-97.936392,29.889202,"TX","Public"
"Texas Tech University",-101.876917,33.580309,"TX","Public"
"Texas Tech University Health Sciences Center",-101.89359,33.593227,"TX","Public"
"Texas Wesleyan University",-97.279631,32.733314,"TX","Private"
"Texas Woman's University",-97.129088,33.227002,"TX","Public"
"The Art Institute of Atlanta",-84.354867,33.937445,"GA","For-Profit"
"The Art Institute of Austin",-97.676358,30.479556,"TX","For-Profit"
"The Art Institute of Charleston",-79.926971,32.781424,"SC","For-Profit"
"The Art Institute of Charlotte",-80.926992,35.183009,"NC","For-Profit"
"The Art Institute of Cincinnati-AIC College of Design",-84.451296,39.285831,"OH","For-Profit"
"The Art Institute of Colorado",-104.985847,39.735587,"CO","For-Profit"
"The Art Institute of Fort Lauderdale",-80.123514,26.101246,"FL","For-Profit"
"The Art Institute of Houston",-95.445776,29.730409,"TX","For-Profit"
"The Art Institute of Indianapolis",-86.221906,39.920272,"IN","For-Profit"
"The Art Institute of Las Vegas",-115.088269,36.025768,"NV","For-Profit"
"The Art Institute of Michigan",-83.442576,42.498643,"MI","For-Profit"
"The Art Institute of Ohio-Cincinnati",-84.317882,39.288802,"OH","For-Profit"
"The Art Institute of Philadelphia",-75.167664,39.951096,"PA","For-Profit"
"The Art Institute of Phoenix",-112.107619,33.567139,"AZ","For-Profit"
"The Art Institute of Pittsburgh",-79.999452,40.437521,"PA","For-Profit"
"The Art Institute of Pittsburgh-Online Division",-79.999455,40.43748,"PA","For-Profit"
"The Art Institute of Portland",-122.682644,45.524116,"OR","For-Profit"
"The Art Institute of Raleigh-Durham",-78.904709,35.992754,"NC","For-Profit"
"The Art Institute of Salt Lake City",-111.895543,40.534174,"UT","For-Profit"
"The Art Institute of San Antonio",-98.565113,29.533331,"TX","For-Profit"
"The Art Institute of Seattle",-122.348573,47.61222,"WA","For-Profit"
"The Art Institute of St Louis",-90.495665,38.766465,"MO","For-Profit"
"The Art Institute of Tennessee-Nashville",-86.635403,36.154574,"TN","For-Profit"
"The Art Institute of Tucson",-110.884812,32.251547,"AZ","For-Profit"
"The Art Institute of Virginia Beach",-76.131612,36.842603,"VA","For-Profit"
"The Art Institute of Washington",-77.072631,38.895859,"VA","For-Profit"
"The Art Institute of Washington-Dulles",-77.43001,39.035205,"VA","For-Profit"
"The Art Institute of Wisconsin",-87.906391,43.03426,"WI","For-Profit"
"The Art Institutes International-Minnesota",-93.276322,44.976003,"MN","For-Profit"
"The Art Institutes International–Kansas City",-94.709655,38.979003,"KS","For-Profit"
"The Art Institutes of York-PA",-76.663561,39.992346,"PA","For-Profit"
"The Baptist College of Florida",-85.519033,30.956401,"FL","Private"
"The Boston Conservatory",-71.090502,42.346933,"MA","Private"
"The Chicago School of Professional Psychology at Chicago",-87.633933,41.887903,"IL","Private"
"The Chicago School of Professional Psychology at Irvine",-117.838396,33.650533,"CA","Private"
"The Chicago School of Professional Psychology at Los Angeles",-118.257204,34.047983,"CA","Private"
"The Chicago School of Professional Psychology at Washington DC",-77.033081,38.90153,"DC","Private"
"The Chicago School of Professional Psychology at Xavier University of Louisiana",-90.107006,29.963649,"LA","Private"
"The Christ College of Nursing and Health Sciences",-84.509237,39.12072,"OH","Private"
"The College of Idaho",-116.676838,43.652653,"ID","Private"
"The College of New Jersey",-74.777412,40.268742,"NJ","Public"
"The College of New Rochelle",-73.781104,40.899427,"NY","Private"
"The College of Saint Rose",-73.78611,42.664664,"NY","Private"
"The College of Saint Scholastica",-92.105738,46.81544,"MN","Private"
"The College of Westchester",-73.784404,41.033687,"NY","For-Profit"
"The College of Wooster",-81.934674,40.81046,"OH","Private"
"The Commonwealth Medical College",-75.656178,41.41329,"PA","Private"
"The Creative Center",-96.08433,41.209556,"NE","For-Profit"
"The Evergreen State College",-122.977492,47.07382,"WA","Public"
"The General Theological Seminary",-74.003701,40.745787,"NY","Private"
"The Illinois Institute of Art-Chicago",-87.637632,41.888723,"IL","For-Profit"
"The Illinois Institute of Art-Schaumburg",-88.043871,42.045749,"IL","For-Profit"
"The John Marshall Law School",-87.628567,41.877966,"IL","Private"
"The Juilliard School",-73.982913,40.773725,"NY","Private"
"The King's University",-97.121771,32.93935,"TX","Private"
"The King’s College",-74.117851,40.639967,"NY","Private"
"The Master's University and Seminary",-118.517422,34.38214,"CA","Private"
"The New England Conservatory of Music",-71.086321,42.340998,"MA","Private"
"The New England Institute of Art",-71.115654,42.332079,"MA","For-Profit"
"The New School",-73.994636,40.735275,"NY","Private"
"The Restaurant School at Walnut Hill College",-75.20749,39.955098,"PA","For-Profit"
"The Robert B Miller College",-85.178861,42.333225,"MI","Private"
"The Sage Colleges",-73.693711,42.72822,"NY","Private"
"The Santa Barbara and Ventura Colleges of Law at Santa Barbara",-119.704961,34.42453,"CA","Private"
"The Santa Barbara and Ventura Colleges of Law at Ventura",-119.233167,34.257224,"CA","Private"
"The Seattle School of Theology & Psychology",-122.350945,47.613373,"WA","Private"
"The Southern Baptist Theological Seminary",-85.687649,38.248216,"KY","Private"
"The University of Alabama",-87.545766,33.2144,"AL","Public"
"The University of America",-117.133921,33.56055,"CA","Private"
"The University of Findlay",-83.652067,41.05441,"OH","Private"
"The University of Montana",-113.98294,46.861074,"MT","Public"
"The University of Montana-Western",-112.639264,45.208306,"MT","Public"
"The University of Tampa",-82.465582,27.947225,"FL","Private"
"The University of Tennessee-Chattanooga",-85.299812,35.048247,"TN","Public"
"The University of Tennessee-Health Science Center",-90.033174,35.138781,"TN","Public"
"The University of Tennessee-Knoxville",-83.929696,35.955093,"TN","Public"
"The University of Tennessee-Martin",-88.864211,36.340338,"TN","Public"
"The University of Texas at Arlington",-97.115087,32.728437,"TX","Public"
"The University of Texas at Austin",-97.73924,30.286598,"TX","Public"
"The University of Texas at Dallas",-96.748371,32.989432,"TX","Public"
"The University of Texas at El Paso",-106.50356,31.771697,"TX","Public"
"The University of Texas at San Antonio",-98.621386,29.582418,"TX","Public"
"The University of Texas at Tyler",-95.249096,32.314724,"TX","Public"
"The University of Texas Health Science Center at Houston",-95.403183,29.702873,"TX","Public"
"The University of Texas Health Science Center at San Antonio",-98.57606,29.504716,"TX","Public"
"The University of Texas MD Anderson Cancer Center",-95.40079,29.705395,"TX","Public"
"The University of Texas Medical Branch",-94.776401,29.311333,"TX","Public"
"The University of Texas of the Permian Basin",-102.329634,31.889509,"TX","Public"
"The University of Texas Rio Grande Valley",-98.172112,26.306629,"TX","Public"
"The University of the Arts",-75.165888,39.946017,"PA","Private"
"The University of Virginia's College at Wise",-82.558728,36.971468,"VA","Public"
"The University of West Florida",-87.218125,30.542855,"FL","Public"
"The Wright Institute",-122.253168,37.868221,"CA","Private"
"Theological Seminary of the Reformed Episcopal Church",-75.289789,40.168702,"PA","Private"
"Thiel College",-80.382134,41.41308,"PA","Private"
"Thomas Aquinas College",-119.087141,34.429009,"CA","Private"
"Thomas College",-69.662923,44.524046,"ME","Private"
"Thomas Edison State University",-74.769652,40.22011,"NJ","Public"
"Thomas Jefferson School of Law",-117.154191,32.71014,"CA","Private"
"Thomas Jefferson University",-75.158147,39.949062,"PA","Private"
"Thomas More College",-84.568923,39.022963,"KY","Private"
"Thomas More College of Liberal Arts",-71.48364,42.807701,"NH","Private"
"Thomas University",-83.981478,30.813954,"GA","Private"
"Thunderbird School of Global Management",-112.180861,33.620887,"AZ","Public"
"Tiffin University",-83.18355,41.119193,"OH","Private"
"Toccoa Falls College",-83.353462,34.59554,"GA","Private"
"Torah Temimah Talmudical Seminary",-73.971973,40.635509,"NY","Private"
"Tougaloo College",-90.159405,32.402719,"MS","Private"
"Touro College",-73.989691,40.75348,"NY","Private"
"Touro University California",-122.26555,38.084841,"CA","Private"
"Touro University Nevada",-115.024021,36.04329,"NV","Private"
"Touro University Worldwide",-118.057661,33.80844,"CA","Private"
"Towson University",-76.612268,39.393008,"MD","Public"
"Toyota Technological Institute at Chicago",-87.592521,41.78457,"IL","Private"
"Transylvania University",-84.493883,38.053236,"KY","Private"
"Trevecca Nazarene University",-86.753566,36.142115,"TN","Private"
"Tri-State Bible College",-82.585854,38.42617,"OH","Private"
"Tri-State College of Acupuncture",-74.002085,40.739862,"NY","For-Profit"
"Tribeca Flashpoint College",-87.630936,41.882844,"IL","For-Profit"
"Trident University International",-118.034759,33.805244,"CA","For-Profit"
"Trine University",-85.005696,41.633389,"IN","Private"
"Trine University-Arizona Regional Campus",-112.237552,33.613005,"AZ","Private"
"Trine University-Regional/Non-Traditional Campuses",-85.108364,41.176826,"IN","Private"
"Trinity Baptist College",-81.705655,30.323755,"FL","Private"
"Trinity Bible College and Graduate School",-98.517906,46.001037,"ND","Private"
"Trinity Christian College",-87.784157,41.669189,"IL","Private"
"Trinity College",-72.688684,41.746746,"CT","Private"
"Trinity College of Florida",-82.677065,28.194222,"FL","Private"
"Trinity College of Nursing & Health Sciences",-90.57091,41.48559,"IL","Private"
"Trinity Episcopal School for Ministry",-80.229331,40.593686,"PA","Private"
"Trinity International University-Florida",-80.257156,26.099656,"FL","Private"
"Trinity International University-Illinois",-87.882722,42.197909,"IL","Private"
"Trinity Law School",-117.852059,33.766071,"CA","Private"
"Trinity Lutheran College",-122.207663,47.980328,"WA","Private"
"Trinity Lutheran Seminary",-82.940697,39.958189,"OH","Private"
"Trinity School of Health and Allied Sciences",-118.296511,33.85885,"CA",NA
"Trinity University",-98.482577,29.46286,"TX","Private"
"Trinity Washington University",-77.004261,38.927398,"DC","Private"
"Trocaire College",-78.812637,42.846625,"NY","Private"
"Troy University",-85.950191,31.800128,"AL","Public"
"Truett McConnell University",-83.745972,34.594437,"GA","Private"
"Truman State University",-92.580531,40.188238,"MO","Public"
"Tufts University",-71.121689,42.406994,"MA","Private"
"Tulane University of Louisiana",-90.120409,29.939696,"LA","Private"
"Turtle Mountain Community College",-99.750836,48.883758,"ND","Private"
"Tusculum College",-82.761716,36.172558,"TN","Private"
"Tuskegee University",-85.710315,32.431021,"AL","Private"
"Tyler Junior College",-95.284129,32.336015,"TX",NA
"Unification Theological Seminary",-73.922774,42.005744,"NY","Private"
"Unilatina International College",-80.281685,25.979309,"FL","For-Profit"
"Union College",-83.887982,36.869066,"KY","Private"
"Union College",-96.651095,40.774778,"NE","Private"
"Union College",-73.928498,42.817578,"NY","Private"
"Union Graduate College",-73.92838,42.816692,"NY","Private"
"Union Institute & University",-84.500139,39.126856,"OH","Private"
"Union Presbyterian Seminary",-77.449317,37.578935,"VA","Private"
"Union Theological Seminary in the City of New York",-73.96212,40.811461,"NY","Private"
"Union University",-88.858524,35.676896,"TN","Private"
"United States Air Force Academy",-104.888747,39.011073,"CO","Public"
"United States Coast Guard Academy",-72.098839,41.370261,"CT","Public"
"United States Merchant Marine Academy",-73.762534,40.812154,"NY","Public"
"United States Military Academy",-73.956804,41.390882,"NY","Public"
"United States Naval Academy",-76.481692,38.980507,"MD","Public"
"United States Sports Academy",-87.91163,30.639329,"AL","Private"
"United States University",-117.092771,32.61718,"CA","For-Profit"
"United Talmudical Seminary",-73.959161,40.7057,"NY","Private"
"United Theological Seminary",-84.273831,39.81345,"OH","Private"
"United Theological Seminary of the Twin Cities",-93.224977,45.057139,"MN","Private"
"United Tribes Technical College",-100.760705,46.768773,"ND","Private"
"Unitek College",-121.961761,37.50904,"CA","For-Profit"
"Unity College",-69.332276,44.603165,"ME","Private"
"Universal Technology College of Puerto Rico",-67.149118,18.42489,"PR","Private"
"Universidad Adventista de las Antillas",-67.112632,18.205329,"PR","Private"
"Universidad Ana G. Mendez",-66.06571,18.38431,"PR","Private"
"Universidad Central de Bayamon",-66.181496,18.400541,"PR","Private"
"Universidad Central Del Caribe",-66.154522,18.367405,"PR","Private"
"Universidad Del Este",-65.983422,18.415027,"PR","Private"
"Universidad del Sagrado Corazon",-66.075103,18.440592,"PR","Private"
"Universidad Del Turabo",-66.006259,18.239647,"PR","Private"
"Universidad Internacional Iberoamericana",-66.731046,18.468456,"PR","Private"
"Universidad Metropolitana",-66.061615,18.387177,"PR","Private"
"Universidad Pentecostal Mizpa",-66.056334,18.402712,"PR","Private"
"Universidad Politecnica de Puerto Rico",-66.055398,18.422503,"PR","Private"
"Universidad Teologica del Caribe",-66.014483,18.370604,"PR","Private"
"University at Buffalo",-78.790103,43.001433,"NY","Public"
"University of Advancing Technology",-111.976087,33.377712,"AZ","For-Profit"
"University of Akron Main Campus",-81.510328,41.077768,"OH","Public"
"University of Alabama at Birmingham",-86.80917,33.50223,"AL","Public"
"University of Alabama in Huntsville",-86.63842,34.722818,"AL","Public"
"University of Alaska Anchorage",-149.826135,61.189554,"AK","Public"
"University of Alaska Fairbanks",-147.822943,64.856483,"AK","Public"
"University of Alaska Southeast",-134.636346,58.38427,"AK","Public"
"University of Antelope Valley",-118.134325,34.683997,"CA","For-Profit"
"University of Arizona",-110.950769,32.232071,"AZ","Public"
"University of Arizona-South",-110.249213,31.566237,"AZ","Public"
"University of Arkansas",-94.178214,36.06153,"AR","Public"
"University of Arkansas at Little Rock",-92.341835,34.726644,"AR","Public"
"University of Arkansas at Monticello",-91.812971,33.589788,"AR","Public"
"University of Arkansas at Pine Bluff",-92.021263,34.242192,"AR","Public"
"University of Arkansas for Medical Sciences",-92.320945,34.749718,"AR","Public"
"University of Arkansas-Fort Smith",-94.374073,35.385345,"AR","Public"
"University of Baltimore",-76.616591,39.305834,"MD","Public"
"University of Bridgeport",-73.189352,41.165587,"CT","Private"
"University of California-Berkeley",-122.260423,37.871969,"CA","Public"
"University of California-Davis",-121.751958,38.539895,"CA","Public"
"University of California-Hastings College of Law",-122.415395,37.780718,"CA","Public"
"University of California-Irvine",-117.841248,33.648434,"CA","Public"
"University of California-Los Angeles",-118.443901,34.068892,"CA","Public"
"University of California-Merced",-120.424944,37.366237,"CA","Public"
"University of California-Riverside",-117.331098,33.97588,"CA","Public"
"University of California-San Diego",-117.237793,32.876598,"CA","Public"
"University of California-San Francisco",-122.458049,37.762736,"CA","Public"
"University of California-Santa Barbara",-119.846404,34.416281,"CA","Public"
"University of California-Santa Cruz",-122.067993,36.997258,"CA","Public"
"University of Central Arkansas",-92.45931,35.078196,"AR","Public"
"University of Central Florida",-81.198805,28.60106,"FL","Public"
"University of Central Missouri",-93.737445,38.755882,"MO","Public"
"University of Central Oklahoma",-97.470985,35.658239,"OK","Public"
"University of Charleston",-81.618667,38.332577,"WV","Private"
"University of Chicago",-87.601196,41.78917,"IL","Private"
"University of Cincinnati-Blue Ash College",-84.400438,39.232995,"OH","Public"
"University of Cincinnati-Clermont College",-84.19437,39.080645,"OH","Public"
"University of Cincinnati-Main Campus",-84.51428,39.131159,"OH","Public"
"University of Colorado Boulder",-105.267061,40.004415,"CO","Public"
"University of Colorado Colorado Springs",-104.800296,38.892735,"CO","Public"
"University of Colorado Denver/Anschutz Medical Campus",-104.999181,39.74603,"CO","Public"
"University of Connecticut",-72.247969,41.806261,"CT","Public"
"University of Connecticut-Avery Point",-72.063935,41.317231,"CT","Public"
"University of Connecticut-Stamford",-73.542747,41.05587,"CT","Public"
"University of Connecticut-Tri-Campus",-73.03881,41.554736,"CT","Public"
"University of Dallas",-96.921573,32.846202,"TX","Private"
"University of Dayton",-84.173662,39.73686,"OH","Private"
"University of Delaware",-75.752917,39.679574,"DE","Public"
"University of Denver",-104.964625,39.695954,"CO","Private"
"University of Detroit Mercy",-83.138369,42.417168,"MI","Private"
"University of Dubuque",-90.693568,42.498027,"IA","Private"
"University of East-West Medicine",-121.997011,37.3864,"CA","For-Profit"
"University of Evansville",-87.531963,37.969955,"IN","Private"
"University of Florida",-82.339958,29.649428,"FL","Public"
"University of Florida-Online",-82.339359,29.649206,"FL","Public"
"University of Fort Lauderdale",-80.204083,26.146191,"FL","Private"
"University of Georgia",-83.374049,33.956428,"GA","Public"
"University of Great Falls",-111.270167,47.490279,"MT","Private"
"University of Guam",144.802837,13.432726,"GU","Public"
"University of Hartford",-72.714965,41.796485,"CT","Private"
"University of Hawaii at Hilo",-155.081329,19.701854,"HI","Public"
"University of Hawaii at Manoa",-157.816607,21.292648,"HI","Public"
"University of Hawaii Maui College",-156.479854,20.890561,"HI","Public"
"University of Hawaii-West Oahu",-158.061825,21.354897,"HI","Public"
"University of Holy Cross",-89.997055,29.912539,"LA","Private"
"University of Houston",-95.344851,29.719988,"TX","Public"
"University of Houston-Clear Lake",-95.098129,29.582523,"TX","Public"
"University of Houston-Downtown",-95.35953,29.763831,"TX","Public"
"University of Houston-Victoria",-96.978193,28.816438,"TX","Public"
"University of Idaho",-117.024296,46.726894,"ID","Public"
"University of Illinois at Chicago",-87.651145,41.872651,"IL","Public"
"University of Illinois at Springfield",-89.614917,39.729862,"IL","Public"
"University of Illinois at Urbana-Champaign",-88.230309,40.108864,"IL","Public"
"University of Indianapolis",-86.134747,39.709671,"IN","Private"
"University of Iowa",-91.535698,41.660695,"IA","Public"
"University of Jamestown",-98.697209,46.915402,"ND","Private"
"University of Kansas",-95.247618,38.958551,"KS","Public"
"University of Kentucky",-84.505653,38.035818,"KY","Public"
"University of La Verne",-117.772634,34.10086,"CA","Private"
"University of Louisiana at Lafayette",-92.01941,30.215283,"LA","Public"
"University of Louisiana at Monroe",-92.073855,32.527957,"LA","Public"
"University of Louisville",-85.758843,38.215752,"KY","Public"
"University of Maine",-68.67358,44.895129,"ME","Public"
"University of Maine at Augusta",-69.796396,44.337746,"ME","Public"
"University of Maine at Farmington",-70.147469,44.668,"ME","Public"
"University of Maine at Fort Kent",-68.588364,47.250306,"ME","Public"
"University of Maine at Machias",-67.456534,44.709895,"ME","Public"
"University of Maine at Presque Isle",-68.016516,46.672377,"ME","Public"
"University of Management and Technology",-77.072001,38.89743,"VA","For-Profit"
"University of Mary",-100.752386,46.724893,"ND","Private"
"University of Mary Hardin-Baylor",-97.463479,31.066798,"TX","Private"
"University of Mary Washington",-77.474392,38.302206,"VA","Public"
"University of Maryland Eastern Shore",-75.687227,38.211188,"MD","Public"
"University of Maryland  Baltimore",-76.625041,39.29151,"MD","Public"
"University of Maryland-Baltimore County",-76.711607,39.256686,"MD","Public"
"University of Maryland-College Park",-76.939494,38.985379,"MD","Public"
"University of Maryland-University College",-76.954104,38.986299,"MD","Public"
"University of Massachusetts Medical School Worcester",-71.760689,42.277589,"MA","Public"
"University of Massachusetts-Amherst",-72.52617,42.386162,"MA","Public"
"University of Massachusetts-Boston",-71.038653,42.314541,"MA","Public"
"University of Massachusetts-Dartmouth",-71.005528,41.628861,"MA","Public"
"University of Massachusetts-Lowell",-71.325081,42.65372,"MA","Public"
"University of Memphis",-89.938062,35.118874,"TN","Public"
"University of Miami",-80.27645,25.720406,"FL","Private"
"University of Michigan-Ann Arbor",-83.743121,42.276061,"MI","Public"
"University of Michigan-Dearborn",-83.231417,42.317287,"MI","Public"
"University of Michigan-Flint",-83.688474,43.018777,"MI","Public"
"University of Minnesota-Crookston",-96.609863,47.802021,"MN","Public"
"University of Minnesota-Duluth",-92.085177,46.818896,"MN","Public"
"University of Minnesota-Morris",-95.901756,45.589829,"MN","Public"
"University of Minnesota-Rochester",-92.463471,44.022339,"MN","Public"
"University of Minnesota-Twin Cities",-93.235352,44.977886,"MN","Public"
"University of Mississippi",-89.539377,34.362144,"MS","Public"
"University of Missouri-Columbia",-92.326429,38.941015,"MO","Public"
"University of Missouri-Kansas City",-94.578039,39.035366,"MO","Public"
"University of Missouri-St Louis",-90.308886,38.711297,"MO","Public"
"University of Mobile",-88.128934,30.793247,"AL","Private"
"University of Montevallo",-86.865099,33.10625,"AL","Public"
"University of Mount Olive",-78.071265,35.206314,"NC","Private"
"University of Mount Union",-81.108624,40.905093,"OH","Private"
"University of Nebraska at Kearney",-99.098237,40.700787,"NE","Public"
"University of Nebraska at Omaha",-96.010797,41.257746,"NE","Public"
"University of Nebraska Medical Center",-95.976147,41.255137,"NE","Public"
"University of Nebraska-Lincoln",-96.702177,40.822272,"NE","Public"
"University of Nevada-Las Vegas",-115.141153,36.106994,"NV","Public"
"University of Nevada-Reno",-119.818424,39.545052,"NV","Public"
"University of New England",-70.385882,43.458172,"ME","Private"
"University of New Hampshire at Manchester",-71.468764,42.990331,"NH","Public"
"University of New Hampshire-Main Campus",-70.934512,43.134235,"NH","Public"
"University of New Hampshire-School of Law",-71.545152,43.207371,"NH","Public"
"University of New Haven",-72.961472,41.291314,"CT","Private"
"University of New Mexico-Main Campus",-106.620155,35.083868,"NM","Public"
"University of New Orleans",-90.068506,30.028539,"LA","Public"
"University of North Alabama",-87.680999,34.80658,"AL","Public"
"University of North Carolina at Asheville",-82.565259,35.616618,"NC","Public"
"University of North Carolina at Chapel Hill",-79.050969,35.912165,"NC","Public"
"University of North Carolina at Charlotte",-80.73579,35.306834,"NC","Public"
"University of North Carolina at Greensboro",-79.809844,36.067503,"NC","Public"
"University of North Carolina at Pembroke",-79.201895,34.687231,"NC","Public"
"University of North Carolina School of the Arts",-80.236625,36.07482,"NC","Public"
"University of North Carolina Wilmington",-77.875527,34.225223,"NC","Public"
"University of North Dakota",-97.073451,47.919774,"ND","Public"
"University of North Florida",-81.507853,30.270917,"FL","Public"
"University of North Georgia",-83.986574,34.530527,"GA","Public"
"University of North Texas",-97.151211,33.210958,"TX","Public"
"University of North Texas at Dallas",-96.805629,32.660268,"TX","Public"
"University of North Texas Health Science Center",-97.368897,32.749818,"TX","Public"
"University of Northern Colorado",-104.701721,40.403178,"CO","Public"
"University of Northern Iowa",-92.459703,42.514923,"IA","Public"
"University of Northwestern Ohio",-84.150423,40.76005,"OH","Private"
"University of Northwestern-St Paul",-93.171579,45.032969,"MN","Private"
"University of Notre Dame",-86.238959,41.703058,"IN","Private"
"University of Oklahoma-Health Sciences Center",-97.496289,35.47928,"OK","Public"
"University of Oklahoma-Norman Campus",-97.445692,35.208152,"OK","Public"
"University of Oregon",-123.07398,44.044515,"OR","Public"
"University of Pennsylvania",-75.193618,39.951002,"PA","Private"
"University of Phoenix-Alabama",-86.683445,33.417172,"AL","For-Profit"
"University of Phoenix-Arizona",-111.966181,33.40225,"AZ","For-Profit"
"University of Phoenix-Arkansas",-92.395901,34.74906,"AR","For-Profit"
"University of Phoenix-California",-117.885468,33.685551,"CA","For-Profit"
"University of Phoenix-Colorado",-104.873461,39.55177,"CO","For-Profit"
"University of Phoenix-Connecticut",-73.443992,41.09697,"CT","For-Profit"
"University of Phoenix-Florida",-81.419471,28.44536,"FL","For-Profit"
"University of Phoenix-Georgia",-84.341891,33.98039,"GA","For-Profit"
"University of Phoenix-Hawaii",-157.863315,21.30851,"HI","For-Profit"
"University of Phoenix-Idaho",-116.405376,43.592582,"ID","For-Profit"
"University of Phoenix-Illinois",-88.042584,42.056237,"IL","For-Profit"
"University of Phoenix-Indiana",-86.05945,39.899315,"IN","For-Profit"
"University of Phoenix-Iowa",-93.624531,41.58666,"IA","For-Profit"
"University of Phoenix-Kentucky",-85.563612,38.223943,"KY","For-Profit"
"University of Phoenix-Louisiana",-91.150311,30.42225,"LA","For-Profit"
"University of Phoenix-Maryland",-76.815804,39.189991,"MD","For-Profit"
"University of Phoenix-Massachusetts",-71.032471,42.22717,"MA","For-Profit"
"University of Phoenix-Michigan",-83.240998,42.482514,"MI","For-Profit"
"University of Phoenix-Minnesota",-93.404827,44.975164,"MN","For-Profit"
"University of Phoenix-Mississippi",-90.093047,32.334319,"MS","For-Profit"
"University of Phoenix-Missouri",-90.466727,38.757035,"MO","For-Profit"
"University of Phoenix-Nevada",-115.322651,36.12133,"NV","For-Profit"
"University of Phoenix-New Jersey",-74.033131,40.726763,"NJ","For-Profit"
"University of Phoenix-New Mexico",-106.585189,35.197066,"NM","For-Profit"
"University of Phoenix-North Carolina",-80.949341,35.15266,"NC","For-Profit"
"University of Phoenix-Ohio",-81.493691,41.466,"OH","For-Profit"
"University of Phoenix-Oklahoma",-97.515374,35.53774,"OK","For-Profit"
"University of Phoenix-Oregon",-122.745206,45.424281,"OR","For-Profit"
"University of Phoenix-Pennsylvania",-75.16866,39.952107,"PA","For-Profit"
"University of Phoenix-Puerto Rico",-66.105722,18.405226,"PR","For-Profit"
"University of Phoenix-South Carolina",-80.955852,34.098845,"SC","For-Profit"
"University of Phoenix-Tennessee",-86.690211,36.14478,"TN","For-Profit"
"University of Phoenix-Texas",-95.585191,29.78352,"TX","For-Profit"
"University of Phoenix-Utah",-111.904474,40.653835,"UT","For-Profit"
"University of Phoenix-Virginia",-77.563201,37.64267,"VA","For-Profit"
